1433B_HUMAN_1_240_pep_0/5f74_amp_uff.sdf 1433B_HUMAN_1_240_pep_0/5f74_A_rec.pdb
1433B_HUMAN_1_240_pep_0/5f74_amp_uff.sdf 1433B_HUMAN_1_240_pep_0/5n10_B_rec.pdb
1433C_TOBAC_1_256_0/3m51_yr1_uff2.sdf 1433C_TOBAC_1_256_0/3m51_A_rec.pdb
1433C_TOBAC_1_256_0/3m51_yr1_uff2.sdf 1433C_TOBAC_1_256_0/1o9c_A_rec.pdb
1433C_TOBAC_1_256_0/3m50_ebt_uff2.sdf 1433C_TOBAC_1_256_0/3m50_A_rec.pdb
1433C_TOBAC_1_256_0/3m50_ebt_uff2.sdf 1433C_TOBAC_1_256_0/3m51_A_rec.pdb
1433C_TOBAC_1_256_0/2o98_fsc_uff2.sdf 1433C_TOBAC_1_256_0/2o98_B_rec.pdb
1433C_TOBAC_1_256_0/2o98_fsc_uff2.sdf 1433C_TOBAC_1_256_0/1o9c_A_rec.pdb
1433C_TOBAC_1_256_0/3e6y_cw1_uff2.sdf 1433C_TOBAC_1_256_0/3e6y_A_rec.pdb
1433C_TOBAC_1_256_0/3e6y_cw1_uff2.sdf 1433C_TOBAC_1_256_0/3m51_A_rec.pdb
1433S_HUMAN_1_233_0/4dhs_y03_uff2.sdf 1433S_HUMAN_1_233_0/4dhs_A_rec.pdb
1433S_HUMAN_1_233_0/4dhs_y03_uff2.sdf 1433S_HUMAN_1_233_0/5okf_C_rec.pdb
1433S_HUMAN_1_233_0/3smm_fja_uff2.sdf 1433S_HUMAN_1_233_0/3smm_A_rec.pdb
1433S_HUMAN_1_233_0/3smm_fja_uff2.sdf 1433S_HUMAN_1_233_0/3p1p_A_rec.pdb
1433S_HUMAN_1_233_0/3ux0_0dv_uff2.sdf 1433S_HUMAN_1_233_0/3ux0_A_rec.pdb
1433S_HUMAN_1_233_0/3ux0_0dv_uff2.sdf 1433S_HUMAN_1_233_0/4fl5_A_rec.pdb
1433S_HUMAN_1_233_0/3o8i_m1t_uff2.sdf 1433S_HUMAN_1_233_0/3o8i_A_rec.pdb
1433S_HUMAN_1_233_0/3o8i_m1t_uff2.sdf 1433S_HUMAN_1_233_0/3p1s_A_rec.pdb
1433S_HUMAN_1_233_0/3iqv_fsc_uff.sdf 1433S_HUMAN_1_233_0/3iqv_A_rec.pdb
1433S_HUMAN_1_233_0/3iqv_fsc_uff.sdf 1433S_HUMAN_1_233_0/3mhr_A_rec.pdb
1433S_HUMAN_1_233_0/4dhr_y04_uff2.sdf 1433S_HUMAN_1_233_0/4dhr_A_rec.pdb
1433S_HUMAN_1_233_0/4dhr_y04_uff2.sdf 1433S_HUMAN_1_233_0/3mhr_A_rec.pdb
1433S_HUMAN_1_233_0/4dho_y09_uff2.sdf 1433S_HUMAN_1_233_0/4dho_A_rec.pdb
1433S_HUMAN_1_233_0/4dho_y09_uff2.sdf 1433S_HUMAN_1_233_0/5ok9_B_rec.pdb
1433S_HUMAN_1_233_0/4dht_0kg_uff2.sdf 1433S_HUMAN_1_233_0/4dht_A_rec.pdb
1433S_HUMAN_1_233_0/4dht_0kg_uff2.sdf 1433S_HUMAN_1_233_0/1ywt_B_rec.pdb
1433S_HUMAN_1_233_0/3t0m_2ct_uff2.sdf 1433S_HUMAN_1_233_0/3t0m_A_rec.pdb
1433S_HUMAN_1_233_0/3t0m_2ct_uff2.sdf 1433S_HUMAN_1_233_0/4y32_B_rec.pdb
1433S_HUMAN_1_233_0/3sp5_cx7_uff2.sdf 1433S_HUMAN_1_233_0/3sp5_A_rec.pdb
1433S_HUMAN_1_233_0/3sp5_cx7_uff2.sdf 1433S_HUMAN_1_233_0/4fl5_B_rec.pdb
1433S_HUMAN_1_233_0/4dhq_y06_uff2.sdf 1433S_HUMAN_1_233_0/4dhq_A_rec.pdb
1433S_HUMAN_1_233_0/4dhq_y06_uff2.sdf 1433S_HUMAN_1_233_0/3p1r_A_rec.pdb
1433S_HUMAN_1_233_0/3t0l_1ct_uff2.sdf 1433S_HUMAN_1_233_0/3t0l_A_rec.pdb
1433S_HUMAN_1_233_0/3t0l_1ct_uff2.sdf 1433S_HUMAN_1_233_0/4dat_A_rec.pdb
1433S_HUMAN_1_233_0/3spr_fc7_uff2.sdf 1433S_HUMAN_1_233_0/3spr_A_rec.pdb
1433S_HUMAN_1_233_0/3spr_fc7_uff2.sdf 1433S_HUMAN_1_233_0/3o8i_A_rec.pdb
1433S_HUMAN_1_233_0/4dhu_0kh_uff2.sdf 1433S_HUMAN_1_233_0/4dhu_A_rec.pdb
1433S_HUMAN_1_233_0/4dhu_0kh_uff2.sdf 1433S_HUMAN_1_233_0/4dau_A_rec.pdb
1433S_HUMAN_1_233_0/4dhp_y07_uff2.sdf 1433S_HUMAN_1_233_0/4dhp_A_rec.pdb
1433S_HUMAN_1_233_0/4dhp_y07_uff2.sdf 1433S_HUMAN_1_233_0/3t0l_A_rec.pdb
1433S_HUMAN_1_233_0/4y32_49f_uff2.sdf 1433S_HUMAN_1_233_0/4y32_B_rec.pdb
1433S_HUMAN_1_233_0/4y32_49f_uff2.sdf 1433S_HUMAN_1_233_0/4dhn_A_rec.pdb
1433S_HUMAN_1_233_0/5mxo_fsc_uff.sdf 1433S_HUMAN_1_233_0/5mxo_A_rec.pdb
1433S_HUMAN_1_233_0/5mxo_fsc_uff.sdf 1433S_HUMAN_1_233_0/4y5i_A_rec.pdb
1433S_HUMAN_1_233_0/3smn_fc7_uff2.sdf 1433S_HUMAN_1_233_0/3smn_A_rec.pdb
1433S_HUMAN_1_233_0/3smn_fc7_uff2.sdf 1433S_HUMAN_1_233_0/3o8i_A_rec.pdb
1433S_HUMAN_1_233_0/3p1o_fsc_uff2.sdf 1433S_HUMAN_1_233_0/3p1o_A_rec.pdb
1433S_HUMAN_1_233_0/3p1o_fsc_uff2.sdf 1433S_HUMAN_1_233_0/4y32_A_rec.pdb
1433S_HUMAN_1_233_0/3sml_fw1_uff2.sdf 1433S_HUMAN_1_233_0/3sml_A_rec.pdb
1433S_HUMAN_1_233_0/3sml_fw1_uff2.sdf 1433S_HUMAN_1_233_0/4fr3_A_rec.pdb
1433S_HUMAN_1_233_0/3smk_cw7_uff2.sdf 1433S_HUMAN_1_233_0/3smk_A_rec.pdb
1433S_HUMAN_1_233_0/3smk_cw7_uff2.sdf 1433S_HUMAN_1_233_0/5n5w_A_rec.pdb
1433S_HUMAN_1_233_0/4fr3_0v4_uff2.sdf 1433S_HUMAN_1_233_0/4fr3_A_rec.pdb
1433S_HUMAN_1_233_0/4fr3_0v4_uff2.sdf 1433S_HUMAN_1_233_0/5ok9_B_rec.pdb
1433S_HUMAN_1_233_0/3p1q_fsc_uff2.sdf 1433S_HUMAN_1_233_0/3p1q_A_rec.pdb
1433S_HUMAN_1_233_0/3p1q_fsc_uff2.sdf 1433S_HUMAN_1_233_0/5oeh_A_rec.pdb
1433S_HUMAN_1_233_0/3p1s_fsc_uff2.sdf 1433S_HUMAN_1_233_0/3p1s_A_rec.pdb
1433S_HUMAN_1_233_0/3p1s_fsc_uff2.sdf 1433S_HUMAN_1_233_0/3ux0_A_rec.pdb
1433S_HUMAN_1_233_0/4dhm_0kb_uff2.sdf 1433S_HUMAN_1_233_0/4dhm_A_rec.pdb
1433S_HUMAN_1_233_0/4dhm_0kb_uff2.sdf 1433S_HUMAN_1_233_0/3p1o_A_rec.pdb
1433S_HUMAN_1_233_0/3smo_fja_uff2.sdf 1433S_HUMAN_1_233_0/3smo_A_rec.pdb
1433S_HUMAN_1_233_0/3smo_fja_uff2.sdf 1433S_HUMAN_1_233_0/5btv_A_rec.pdb
1433S_HUMAN_1_233_0/4dhn_0kc_uff2.sdf 1433S_HUMAN_1_233_0/4dhn_A_rec.pdb
1433S_HUMAN_1_233_0/4dhn_0kc_uff2.sdf 1433S_HUMAN_1_233_0/5lu1_F_rec.pdb
1433S_HUMAN_1_233_0/4jdd_fsc_uff2.sdf 1433S_HUMAN_1_233_0/4jdd_A_rec.pdb
1433S_HUMAN_1_233_0/4jdd_fsc_uff2.sdf 1433S_HUMAN_1_233_0/5n5t_A_rec.pdb
1433Z_HUMAN_1_244_pep_0/5d3f_fsc_uff2.sdf 1433Z_HUMAN_1_244_pep_0/5d3f_A_rec.pdb
1433Z_HUMAN_1_244_pep_0/5d3f_fsc_uff2.sdf 1433Z_HUMAN_1_244_pep_0/6ejl_A_rec.pdb
1433Z_HUMAN_1_244_pep_0/4bg6_pe4_uff.sdf 1433Z_HUMAN_1_244_pep_0/4bg6_A_rec.pdb
1433Z_HUMAN_1_244_pep_0/4bg6_pe4_uff.sdf 1433Z_HUMAN_1_244_pep_0/4n7g_A_rec.pdb
1433Z_HUMAN_1_244_pep_0/5exa_5so_uff2.sdf 1433Z_HUMAN_1_244_pep_0/5exa_A_rec.pdb
1433Z_HUMAN_1_244_pep_0/5exa_5so_uff2.sdf 1433Z_HUMAN_1_244_pep_0/3cu8_B_rec.pdb
1433Z_HUMAN_1_244_pep_0/4ihl_1f5_uff2.sdf 1433Z_HUMAN_1_244_pep_0/4ihl_A_rec.pdb
1433Z_HUMAN_1_244_pep_0/4ihl_1f5_uff2.sdf 1433Z_HUMAN_1_244_pep_0/5m35_A_rec.pdb
1433Z_HUMAN_1_244_pep_0/4n7g_p6g_uff.sdf 1433Z_HUMAN_1_244_pep_0/4n7g_A_rec.pdb
1433Z_HUMAN_1_244_pep_0/4n7g_p6g_uff.sdf 1433Z_HUMAN_1_244_pep_0/6ejl_A_rec.pdb
1A12_SOLLC_11_438_0/1iay_avg_uff2.sdf 1A12_SOLLC_11_438_0/1iay_A_rec.pdb
1A12_SOLLC_11_438_0/1iay_avg_uff2.sdf 1A12_SOLLC_11_438_0/1iax_A_rec.pdb
1A1C_MALDO_2_433_0/1m7y_ppg_uff2.sdf 1A1C_MALDO_2_433_0/1m7y_A_rec.pdb
1A1C_MALDO_2_433_0/1m7y_ppg_uff2.sdf 1A1C_MALDO_2_433_0/1m4n_A_rec.pdb
1A1C_MALDO_2_433_0/1m7y_mrd_uff2.sdf 1A1C_MALDO_2_433_0/1m7y_A_rec.pdb
1A1C_MALDO_2_433_0/1m7y_mrd_uff2.sdf 1A1C_MALDO_2_433_0/1m4n_A_rec.pdb
1A1D_CYBSA_1_341_0/1j0c_plp_uff2.sdf 1A1D_CYBSA_1_341_0/1j0c_A_rec.pdb
1A1D_CYBSA_1_341_0/1j0c_plp_uff2.sdf 1A1D_CYBSA_1_341_0/1j0d_A_rec.pdb
1A1D_CYBSA_1_341_0/1j0d_5pa_uff2.sdf 1A1D_CYBSA_1_341_0/1j0d_A_rec.pdb
1A1D_CYBSA_1_341_0/1j0d_5pa_uff2.sdf 1A1D_CYBSA_1_341_0/1j0c_A_rec.pdb
3SA3_NAJAT_22_81_SGC_0/2bhi_c10_uff.sdf 3SA3_NAJAT_22_81_SGC_0/2bhi_B_rec.pdb
3SA3_NAJAT_22_81_SGC_0/2bhi_c10_uff.sdf 3SA3_NAJAT_22_81_SGC_0/1h0j_C_rec.pdb
3SA3_NAJAT_22_81_SGC_0/1h0j_sds_uff.sdf 3SA3_NAJAT_22_81_SGC_0/1h0j_B_rec.pdb
3SA3_NAJAT_22_81_SGC_0/1h0j_sds_uff.sdf 3SA3_NAJAT_22_81_SGC_0/1h0j_C_rec.pdb
3SA3_NAJAT_22_81_SGC_0/2bhi_sft_uff2.sdf 3SA3_NAJAT_22_81_SGC_0/2bhi_B_rec.pdb
3SA3_NAJAT_22_81_SGC_0/2bhi_sft_uff2.sdf 3SA3_NAJAT_22_81_SGC_0/1xt3_A_rec.pdb
4CL2_TOBAC_1_542_0/5bst_4uu_uff2.sdf 4CL2_TOBAC_1_542_0/5bst_A_rec.pdb
4CL2_TOBAC_1_542_0/5bst_4uu_uff2.sdf 4CL2_TOBAC_1_542_0/5u95_B_rec.pdb
4CL2_TOBAC_1_542_0/5bsu_4uv_uff2.sdf 4CL2_TOBAC_1_542_0/5bsu_A_rec.pdb
4CL2_TOBAC_1_542_0/5bsu_4uv_uff2.sdf 4CL2_TOBAC_1_542_0/5u95_B_rec.pdb
4CL2_TOBAC_1_542_0/5bsm_atp_uff2.sdf 4CL2_TOBAC_1_542_0/5bsm_A_rec.pdb
4CL2_TOBAC_1_542_0/5bsm_atp_uff2.sdf 4CL2_TOBAC_1_542_0/5bst_A_rec.pdb
4CL2_TOBAC_1_542_0/5bsv_4uw_uff2.sdf 4CL2_TOBAC_1_542_0/5bsv_A_rec.pdb
4CL2_TOBAC_1_542_0/5bsv_4uw_uff2.sdf 4CL2_TOBAC_1_542_0/5bsm_A_rec.pdb
4CL2_TOBAC_1_542_0/5bsr_amp_uff2.sdf 4CL2_TOBAC_1_542_0/5bsr_A_rec.pdb
4CL2_TOBAC_1_542_0/5bsr_amp_uff2.sdf 4CL2_TOBAC_1_542_0/5u95_B_rec.pdb
4OT_BACSU_2_62_0/2opa_fhc_uff2.sdf 4OT_BACSU_2_62_0/2opa_A_rec.pdb
4OT_BACSU_2_62_0/2opa_fhc_uff2.sdf 4OT_BACSU_2_62_0/2opa_B_rec.pdb
5HT1B_HUMAN_31_390_0/4iaq_2gm_uff2.sdf 5HT1B_HUMAN_31_390_0/4iaq_A_rec.pdb
5HT1B_HUMAN_31_390_0/4iaq_2gm_uff2.sdf 5HT1B_HUMAN_31_390_0/4iar_A_rec.pdb
5HT1B_HUMAN_31_390_0/4iar_erm_uff2.sdf 5HT1B_HUMAN_31_390_0/4iar_A_rec.pdb
5HT1B_HUMAN_31_390_0/4iar_erm_uff2.sdf 5HT1B_HUMAN_31_390_0/4iaq_A_rec.pdb
5HT2B_HUMAN_27_404_0/4ib4_erm_uff2.sdf 5HT2B_HUMAN_27_404_0/4ib4_A_rec.pdb
5HT2B_HUMAN_27_404_0/4ib4_erm_uff2.sdf 5HT2B_HUMAN_27_404_0/5tvn_A_rec.pdb
5HT2B_HUMAN_27_404_0/5tvn_7ld_uff2.sdf 5HT2B_HUMAN_27_404_0/5tvn_A_rec.pdb
5HT2B_HUMAN_27_404_0/5tvn_7ld_uff2.sdf 5HT2B_HUMAN_27_404_0/4ib4_A_rec.pdb
5NTC_HUMAN_1_536_0/5cr7_5wo_uff.sdf 5NTC_HUMAN_1_536_0/5cr7_B_rec.pdb
5NTC_HUMAN_1_536_0/5cr7_5wo_uff.sdf 5NTC_HUMAN_1_536_0/2xjf_A_rec.pdb
6PGD_ECOLI_1_468_0/3fwn_6pg_uff2.sdf 6PGD_ECOLI_1_468_0/3fwn_B_rec.pdb
6PGD_ECOLI_1_468_0/3fwn_6pg_uff2.sdf 6PGD_ECOLI_1_468_0/2zyd_B_rec.pdb
6PGD_ECOLI_1_468_0/2zyd_glo_uff.sdf 6PGD_ECOLI_1_468_0/2zyd_B_rec.pdb
6PGD_ECOLI_1_468_0/2zyd_glo_uff.sdf 6PGD_ECOLI_1_468_0/3fwn_B_rec.pdb
6PGD_HUMAN_1_476_0/2jkv_nap_uff2.sdf 6PGD_HUMAN_1_476_0/2jkv_A_rec.pdb
6PGD_HUMAN_1_476_0/2jkv_nap_uff2.sdf 6PGD_HUMAN_1_476_0/1pgq_A_rec.pdb
6PGD_HUMAN_1_476_0/1pgn_nbp_uff2.sdf 6PGD_HUMAN_1_476_0/1pgn_A_rec.pdb
6PGD_HUMAN_1_476_0/1pgn_nbp_uff2.sdf 6PGD_HUMAN_1_476_0/4gwk_A_rec.pdb
6PGD_HUMAN_1_476_0/4gwk_3pg_uff.sdf 6PGD_HUMAN_1_476_0/4gwk_A_rec.pdb
6PGD_HUMAN_1_476_0/4gwk_3pg_uff.sdf 6PGD_HUMAN_1_476_0/1pgn_A_rec.pdb
6PGD_HUMAN_1_476_0/1pgp_6pg_uff2.sdf 6PGD_HUMAN_1_476_0/1pgp_A_rec.pdb
6PGD_HUMAN_1_476_0/1pgp_6pg_uff2.sdf 6PGD_HUMAN_1_476_0/2jkv_A_rec.pdb
